speech_id,work,loci,spkr,addr,book,line,text,level,urn
12,Iliad,1.173-1.187,Agamemnon,Achilles,1,180,"Μυρμιδόνεσσιν ἄνασσε, σέθεν δʼ ἐγὼ οὐκ ἀλεγίζω,",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.180
12,Iliad,1.173-1.187,Agamemnon,Achilles,1,181,οὐδʼ ὄθομαι κοτέοντος· ἀπειλήσω δέ τοι ὧδε·,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.181
12,Iliad,1.173-1.187,Agamemnon,Achilles,1,182,"ὡς ἔμʼ ἀφαιρεῖται Χρυσηΐδα Φοῖβος Ἀπόλλων,",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.182
12,Iliad,1.173-1.187,Agamemnon,Achilles,1,183,τὴν μὲν ἐγὼ σὺν νηΐ τʼ ἐμῇ καὶ ἐμοῖς ἑτάροισι,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.183
12,Iliad,1.173-1.187,Agamemnon,Achilles,1,184,"πέμψω, ἐγὼ δέ κʼ ἄγω Βρισηΐδα καλλιπάρῃον",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.184
12,Iliad,1.173-1.187,Agamemnon,Achilles,1,185,αὐτὸς ἰὼν κλισίην δὲ τὸ σὸν γέρας ὄφρʼ ἐῢ εἰδῇς,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.185
12,Iliad,1.173-1.187,Agamemnon,Achilles,1,186,"ὅσσον φέρτερός εἰμι σέθεν, στυγέῃ δὲ καὶ ἄλλος",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.186
12,Iliad,1.173-1.187,Agamemnon,Achilles,1,187,ἶσον ἐμοὶ φάσθαι καὶ ὁμοιωθήμεναι ἄντην.,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.187
13,Iliad,1.202-1.205,Achilles,Athena,1,202,τίπτʼ αὖτʼ αἰγιόχοιο Διὸς τέκος εἰλήλουθας;,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.202
13,Iliad,1.202-1.205,Achilles,Athena,1,203,ἦ ἵνα ὕβριν ἴδῃ Ἀγαμέμνονος Ἀτρεΐδαο;,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.203
13,Iliad,1.202-1.205,Achilles,Athena,1,204,"ἀλλʼ ἔκ τοι ἐρέω, τὸ δὲ καὶ τελέεσθαι ὀΐω·",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.204
13,Iliad,1.202-1.205,Achilles,Athena,1,205,ᾗς ὑπεροπλίῃσι τάχʼ ἄν ποτε θυμὸν ὀλέσσῃ.,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.205
14,Iliad,1.207-1.214,Athena,Achilles,1,207,"ἦλθον ἐγὼ παύσουσα τὸ σὸν μένος, αἴ κε πίθηαι,",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.207
14,Iliad,1.207-1.214,Athena,Achilles,1,208,οὐρανόθεν· πρὸ δέ μʼ ἧκε θεὰ λευκώλενος Ἥρη,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.208
14,Iliad,1.207-1.214,Athena,Achilles,1,209,ἄμφω ὁμῶς θυμῷ φιλέουσά τε κηδομένη τε·,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.209
14,Iliad,1.207-1.214,Athena,Achilles,1,210,"ἀλλʼ ἄγε λῆγʼ ἔριδος, μηδὲ ξίφος ἕλκεο χειρί·",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.210
14,Iliad,1.207-1.214,Athena,Achilles,1,211,ἀλλʼ ἤτοι ἔπεσιν μὲν ὀνείδισον ὡς ἔσεταί περ·,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.211
14,Iliad,1.207-1.214,Athena,Achilles,1,212,"ὧδε γὰρ ἐξερέω, τὸ δὲ καὶ τετελεσμένον ἔσται·",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.212
14,Iliad,1.207-1.214,Athena,Achilles,1,213,καί ποτέ τοι τρὶς τόσσα παρέσσεται ἀγλαὰ δῶρα,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.213
14,Iliad,1.207-1.214,Athena,Achilles,1,214,"ὕβριος εἵνεκα τῆσδε· σὺ δʼ ἴσχεο, πείθεο δʼ ἡμῖν.",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.214
15,Iliad,1.216-1.218,Achilles,Athena,1,216,χρὴ μὲν σφωΐτερόν γε θεὰ ἔπος εἰρύσσασθαι,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.216
15,Iliad,1.216-1.218,Achilles,Athena,1,217,καὶ μάλα περ θυμῷ κεχολωμένον· ὧς γὰρ ἄμεινον·,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.217
15,Iliad,1.216-1.218,Achilles,Athena,1,218,ὅς κε θεοῖς ἐπιπείθηται μάλα τʼ ἔκλυον αὐτοῦ.,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.218
16,Iliad,1.225-1.244,Achilles,Agamemnon,1,225,"οἰνοβαρές, κυνὸς ὄμματʼ ἔχων, κραδίην δʼ ἐλάφοιο,",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.225
16,Iliad,1.225-1.244,Achilles,Agamemnon,1,226,οὔτέ ποτʼ ἐς πόλεμον ἅμα λαῷ θωρηχθῆναι,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.226
16,Iliad,1.225-1.244,Achilles,Agamemnon,1,227,οὔτε λόχον δʼ ἰέναι σὺν ἀριστήεσσιν Ἀχαιῶν,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.227
16,Iliad,1.225-1.244,Achilles,Agamemnon,1,228,τέτληκας θυμῷ· τὸ δέ τοι κὴρ εἴδεται εἶναι.,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.228
16,Iliad,1.225-1.244,Achilles,Agamemnon,1,229,ἦ πολὺ λώϊόν ἐστι κατὰ στρατὸν εὐρὺν Ἀχαιῶν,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.229
16,Iliad,1.225-1.244,Achilles,Agamemnon,1,230,δῶρʼ ἀποαιρεῖσθαι ὅς τις σέθεν ἀντίον εἴπῃ·,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.230
16,Iliad,1.225-1.244,Achilles,Agamemnon,1,231,δημοβόρος βασιλεὺς ἐπεὶ οὐτιδανοῖσιν ἀνάσσεις·,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.231
16,Iliad,1.225-1.244,Achilles,Agamemnon,1,232,ἦ γὰρ ἂν Ἀτρεΐδη νῦν ὕστατα λωβήσαιο.,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.232
16,Iliad,1.225-1.244,Achilles,Agamemnon,1,233,ἀλλʼ ἔκ τοι ἐρέω καὶ ἐπὶ μέγαν ὅρκον ὀμοῦμαι·,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.233
16,Iliad,1.225-1.244,Achilles,Agamemnon,1,234,"ναὶ μὰ τόδε σκῆπτρον, τὸ μὲν οὔ ποτε φύλλα καὶ ὄζους",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.234
16,Iliad,1.225-1.244,Achilles,Agamemnon,1,235,"φύσει, ἐπεὶ δὴ πρῶτα τομὴν ἐν ὄρεσσι λέλοιπεν,",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.235
16,Iliad,1.225-1.244,Achilles,Agamemnon,1,236,οὐδʼ ἀναθηλήσει· περὶ γάρ ῥά ἑ χαλκὸς ἔλεψε,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.236
16,Iliad,1.225-1.244,Achilles,Agamemnon,1,237,φύλλά τε καὶ φλοιόν· νῦν αὖτέ μιν υἷες Ἀχαιῶν,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.237
16,Iliad,1.225-1.244,Achilles,Agamemnon,1,238,"ἐν παλάμῃς φορέουσι δικασπόλοι, οἵ τε θέμιστας",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.238
16,Iliad,1.225-1.244,Achilles,Agamemnon,1,239,πρὸς Διὸς εἰρύαται· ὃ δέ τοι μέγας ἔσσεται ὅρκος·,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.239
16,Iliad,1.225-1.244,Achilles,Agamemnon,1,240,ἦ ποτʼ Ἀχιλλῆος ποθὴ ἵξεται υἷας Ἀχαιῶν,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.240
16,Iliad,1.225-1.244,Achilles,Agamemnon,1,241,σύμπαντας· τότε δʼ οὔ τι δυνήσεαι ἀχνύμενός περ,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.241
16,Iliad,1.225-1.244,Achilles,Agamemnon,1,242,"χραισμεῖν, εὖτʼ ἂν πολλοὶ ὑφʼ Ἕκτορος ἀνδροφόνοιο",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.242
16,Iliad,1.225-1.244,Achilles,Agamemnon,1,243,θνήσκοντες πίπτωσι· σὺ δʼ ἔνδοθι θυμὸν ἀμύξεις,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.243
16,Iliad,1.225-1.244,Achilles,Agamemnon,1,244,χωόμενος ὅ τʼ ἄριστον Ἀχαιῶν οὐδὲν ἔτισας.,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.244
17,Iliad,1.254-1.284,Nestor,"Achilles, Agamemnon",1,254,ὦ πόποι ἦ μέγα πένθος Ἀχαιΐδα γαῖαν ἱκάνει·,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.254
17,Iliad,1.254-1.284,Nestor,"Achilles, Agamemnon",1,255,ἦ κεν γηθήσαι Πρίαμος Πριάμοιό τε παῖδες,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.255
17,Iliad,1.254-1.284,Nestor,"Achilles, Agamemnon",1,256,ἄλλοι τε Τρῶες μέγα κεν κεχαροίατο θυμῷ,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.256
17,Iliad,1.254-1.284,Nestor,"Achilles, Agamemnon",1,257,"εἰ σφῶϊν τάδε πάντα πυθοίατο μαρναμένοιϊν,",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.257
17,Iliad,1.254-1.284,Nestor,"Achilles, Agamemnon",1,258,"οἳ περὶ μὲν βουλὴν Δαναῶν, περὶ δʼ ἐστὲ μάχεσθαι.",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.258
17,Iliad,1.254-1.284,Nestor,"Achilles, Agamemnon",1,259,ἀλλὰ πίθεσθʼ· ἄμφω δὲ νεωτέρω ἐστὸν ἐμεῖο·,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.259
17,Iliad,1.254-1.284,Nestor,"Achilles, Agamemnon",1,260,ἤδη γάρ ποτʼ ἐγὼ καὶ ἀρείοσιν ἠέ περ ὑμῖν,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.260
17,Iliad,1.254-1.284,Nestor,"Achilles, Agamemnon",1,261,"ἀνδράσιν ὡμίλησα, καὶ οὔ ποτέ μʼ οἵ γʼ ἀθέριζον.",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.261
17,Iliad,1.254-1.284,Nestor,"Achilles, Agamemnon",1,262,"οὐ γάρ πω τοίους ἴδον ἀνέρας οὐδὲ ἴδωμαι,",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.262
17,Iliad,1.254-1.284,Nestor,"Achilles, Agamemnon",1,263,οἷον Πειρίθοόν τε Δρύαντά τε ποιμένα λαῶν,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.263
17,Iliad,1.254-1.284,Nestor,"Achilles, Agamemnon",1,264,Καινέα τʼ Ἐξάδιόν τε καὶ ἀντίθεον Πολύφημον,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.264
17,Iliad,1.254-1.284,Nestor,"Achilles, Agamemnon",1,265,"Θησέα τʼ Αἰγεΐδην, ἐπιείκελον ἀθανάτοισιν·",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.265
17,Iliad,1.254-1.284,Nestor,"Achilles, Agamemnon",1,266,κάρτιστοι δὴ κεῖνοι ἐπιχθονίων τράφεν ἀνδρῶν·,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.266
17,Iliad,1.254-1.284,Nestor,"Achilles, Agamemnon",1,267,κάρτιστοι μὲν ἔσαν καὶ καρτίστοις ἐμάχοντο,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.267
17,Iliad,1.254-1.284,Nestor,"Achilles, Agamemnon",1,268,φηρσὶν ὀρεσκῴοισι καὶ ἐκπάγλως ἀπόλεσσαν.,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.268
17,Iliad,1.254-1.284,Nestor,"Achilles, Agamemnon",1,269,καὶ μὲν τοῖσιν ἐγὼ μεθομίλεον ἐκ Πύλου ἐλθὼν,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.269
17,Iliad,1.254-1.284,Nestor,"Achilles, Agamemnon",1,270,τηλόθεν ἐξ ἀπίης γαίης· καλέσαντο γὰρ αὐτοί·,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.270
17,Iliad,1.254-1.284,Nestor,"Achilles, Agamemnon",1,271,καὶ μαχόμην κατʼ ἔμʼ αὐτὸν ἐγώ· κείνοισι δʼ ἂν οὔ τις,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.271
17,Iliad,1.254-1.284,Nestor,"Achilles, Agamemnon",1,272,τῶν οἳ νῦν βροτοί εἰσιν ἐπιχθόνιοι μαχέοιτο·,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.272
17,Iliad,1.254-1.284,Nestor,"Achilles, Agamemnon",1,273,καὶ μέν μευ βουλέων ξύνιεν πείθοντό τε μύθῳ·,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.273
17,Iliad,1.254-1.284,Nestor,"Achilles, Agamemnon",1,274,"ἀλλὰ πίθεσθε καὶ ὔμμες, ἐπεὶ πείθεσθαι ἄμεινον·",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.274
17,Iliad,1.254-1.284,Nestor,"Achilles, Agamemnon",1,275,"μήτε σὺ τόνδʼ ἀγαθός περ ἐὼν ἀποαίρεο κούρην,",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.275
17,Iliad,1.254-1.284,Nestor,"Achilles, Agamemnon",1,276,ἀλλʼ ἔα ὥς οἱ πρῶτα δόσαν γέρας υἷες Ἀχαιῶν·,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.276
17,Iliad,1.254-1.284,Nestor,"Achilles, Agamemnon",1,277,μήτε σὺ Πηλείδη ἔθελʼ ἐριζέμεναι βασιλῆϊ,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.277
17,Iliad,1.254-1.284,Nestor,"Achilles, Agamemnon",1,278,"ἀντιβίην, ἐπεὶ οὔ ποθʼ ὁμοίης ἔμμορε τιμῆς",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.278
17,Iliad,1.254-1.284,Nestor,"Achilles, Agamemnon",1,279,"σκηπτοῦχος βασιλεύς, ᾧ τε Ζεὺς κῦδος ἔδωκεν.",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.279
17,Iliad,1.254-1.284,Nestor,"Achilles, Agamemnon",1,280,"εἰ δὲ σὺ καρτερός ἐσσι θεὰ δέ σε γείνατο μήτηρ,",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.280
17,Iliad,1.254-1.284,Nestor,"Achilles, Agamemnon",1,281,ἀλλʼ ὅ γε φέρτερός ἐστιν ἐπεὶ πλεόνεσσιν ἀνάσσει.,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.281
17,Iliad,1.254-1.284,Nestor,"Achilles, Agamemnon",1,282,Ἀτρεΐδη σὺ δὲ παῦε τεὸν μένος· αὐτὰρ ἔγωγε,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.282
17,Iliad,1.254-1.284,Nestor,"Achilles, Agamemnon",1,283,"λίσσομʼ Ἀχιλλῆϊ μεθέμεν χόλον, ὃς μέγα πᾶσιν",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.283
17,Iliad,1.254-1.284,Nestor,"Achilles, Agamemnon",1,284,ἕρκος Ἀχαιοῖσιν πέλεται πολέμοιο κακοῖο.,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.284
18,Iliad,1.286-1.291,Agamemnon,Nestor,1,286,ναὶ δὴ ταῦτά γε πάντα γέρον κατὰ μοῖραν ἔειπες·,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.286
18,Iliad,1.286-1.291,Agamemnon,Nestor,1,287,"ἀλλʼ ὅδʼ ἀνὴρ ἐθέλει περὶ πάντων ἔμμεναι ἄλλων,",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.287
18,Iliad,1.286-1.291,Agamemnon,Nestor,1,288,"πάντων μὲν κρατέειν ἐθέλει, πάντεσσι δʼ ἀνάσσειν,",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.288
18,Iliad,1.286-1.291,Agamemnon,Nestor,1,289,"πᾶσι δὲ σημαίνειν, ἅ τινʼ οὐ πείσεσθαι ὀΐω·",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.289
18,Iliad,1.286-1.291,Agamemnon,Nestor,1,290,εἰ δέ μιν αἰχμητὴν ἔθεσαν θεοὶ αἰὲν ἐόντες,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.290
18,Iliad,1.286-1.291,Agamemnon,Nestor,1,291,τοὔνεκά οἱ προθέουσιν ὀνείδεα μυθήσασθαι;,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.291
19,Iliad,1.293-1.303,Achilles,Agamemnon,1,293,ἦ γάρ κεν δειλός τε καὶ οὐτιδανὸς καλεοίμην,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.293
19,Iliad,1.293-1.303,Achilles,Agamemnon,1,294,εἰ δὴ σοὶ πᾶν ἔργον ὑπείξομαι ὅττί κεν εἴπῃς·,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.294
19,Iliad,1.293-1.303,Achilles,Agamemnon,1,295,"ἄλλοισιν δὴ ταῦτʼ ἐπιτέλλεο, μὴ γὰρ ἔμοιγε",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.295
19,Iliad,1.293-1.303,Achilles,Agamemnon,1,296,σήμαινʼ· οὐ γὰρ ἔγωγʼ ἔτι σοὶ πείσεσθαι ὀΐω.,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.296
19,Iliad,1.293-1.303,Achilles,Agamemnon,1,297,"ἄλλο δέ τοι ἐρέω, σὺ δʼ ἐνὶ φρεσὶ βάλλεο σῇσι·",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.297
19,Iliad,1.293-1.303,Achilles,Agamemnon,1,298,χερσὶ μὲν οὔ τοι ἔγωγε μαχήσομαι εἵνεκα κούρης,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.298
19,Iliad,1.293-1.303,Achilles,Agamemnon,1,299,"οὔτε σοὶ οὔτέ τῳ ἄλλῳ, ἐπεί μʼ ἀφέλεσθέ γε δόντες·",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.299
19,Iliad,1.293-1.303,Achilles,Agamemnon,1,300,τῶν δʼ ἄλλων ἅ μοί ἐστι θοῇ παρὰ νηῒ μελαίνῃ,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.300
19,Iliad,1.293-1.303,Achilles,Agamemnon,1,301,τῶν οὐκ ἄν τι φέροις ἀνελὼν ἀέκοντος ἐμεῖο·,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.301
19,Iliad,1.293-1.303,Achilles,Agamemnon,1,302,εἰ δʼ ἄγε μὴν πείρησαι ἵνα γνώωσι καὶ οἵδε·,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.302
19,Iliad,1.293-1.303,Achilles,Agamemnon,1,303,αἶψά τοι αἷμα κελαινὸν ἐρωήσει περὶ δουρί.,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.303
20,Iliad,1.322-1.325,Agamemnon,"Eurybates, Talthybius",1,322,ἔρχεσθον κλισίην Πηληϊάδεω Ἀχιλῆος·,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.322
20,Iliad,1.322-1.325,Agamemnon,"Eurybates, Talthybius",1,323,χειρὸς ἑλόντʼ ἀγέμεν Βρισηΐδα καλλιπάρῃον·,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.323
20,Iliad,1.322-1.325,Agamemnon,"Eurybates, Talthybius",1,324,εἰ δέ κε μὴ δώῃσιν ἐγὼ δέ κεν αὐτὸς ἕλωμαι,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.324
20,Iliad,1.322-1.325,Agamemnon,"Eurybates, Talthybius",1,325,ἐλθὼν σὺν πλεόνεσσι· τό οἱ καὶ ῥίγιον ἔσται.,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.325
21,Iliad,1.334-1.344,Achilles,"Eurybates, Patroclus, Talthybius",1,334,"χαίρετε κήρυκες Διὸς ἄγγελοι ἠδὲ καὶ ἀνδρῶν,",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.334
21,Iliad,1.334-1.344,Achilles,"Eurybates, Patroclus, Talthybius",1,335,"ἆσσον ἴτʼ· οὔ τί μοι ὔμμες ἐπαίτιοι ἀλλʼ Ἀγαμέμνων,",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.335
21,Iliad,1.334-1.344,Achilles,"Eurybates, Patroclus, Talthybius",1,336,ὃ σφῶϊ προΐει Βρισηΐδος εἵνεκα κούρης.,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.336
21,Iliad,1.334-1.344,Achilles,"Eurybates, Patroclus, Talthybius",1,337,ἀλλʼ ἄγε διογενὲς Πατρόκλεες ἔξαγε κούρην,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.337
21,Iliad,1.334-1.344,Achilles,"Eurybates, Patroclus, Talthybius",1,338,καί σφωϊν δὸς ἄγειν· τὼ δʼ αὐτὼ μάρτυροι ἔστων,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.338
21,Iliad,1.334-1.344,Achilles,"Eurybates, Patroclus, Talthybius",1,339,πρός τε θεῶν μακάρων πρός τε θνητῶν ἀνθρώπων,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.339
21,Iliad,1.334-1.344,Achilles,"Eurybates, Patroclus, Talthybius",1,340,καὶ πρὸς τοῦ βασιλῆος ἀπηνέος εἴ ποτε δʼ αὖτε,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.340
21,Iliad,1.334-1.344,Achilles,"Eurybates, Patroclus, Talthybius",1,341,χρειὼ ἐμεῖο γένηται ἀεικέα λοιγὸν ἀμῦναι,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.341
21,Iliad,1.334-1.344,Achilles,"Eurybates, Patroclus, Talthybius",1,342,"τοῖς ἄλλοις· ἦ γὰρ ὅ γʼ ὀλοιῇσι φρεσὶ θύει,",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.342
21,Iliad,1.334-1.344,Achilles,"Eurybates, Patroclus, Talthybius",1,343,"οὐδέ τι οἶδε νοῆσαι ἅμα πρόσσω καὶ ὀπίσσω,",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.343
21,Iliad,1.334-1.344,Achilles,"Eurybates, Patroclus, Talthybius",1,344,ὅππως οἱ παρὰ νηυσὶ σόοι μαχέοιντο Ἀχαιοί.,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.344
22,Iliad,1.352-1.356,Achilles,Thetis,1,352,"μῆτερ ἐπεί μʼ ἔτεκές γε μινυνθάδιόν περ ἐόντα,",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.352
22,Iliad,1.352-1.356,Achilles,Thetis,1,353,τιμήν πέρ μοι ὄφελλεν Ὀλύμπιος ἐγγυαλίξαι,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.353
22,Iliad,1.352-1.356,Achilles,Thetis,1,354,Ζεὺς ὑψιβρεμέτης· νῦν δʼ οὐδέ με τυτθὸν ἔτισεν·,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.354
22,Iliad,1.352-1.356,Achilles,Thetis,1,355,ἦ γάρ μʼ Ἀτρεΐδης εὐρὺ κρείων Ἀγαμέμνων,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.355
22,Iliad,1.352-1.356,Achilles,Thetis,1,356,ἠτίμησεν· ἑλὼν γὰρ ἔχει γέρας αὐτὸς ἀπούρας.,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.356
23,Iliad,1.362-1.363,Thetis,Achilles,1,362,τέκνον τί κλαίεις; τί δέ σε φρένας ἵκετο πένθος;,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.362
23,Iliad,1.362-1.363,Thetis,Achilles,1,363,"ἐξαύδα, μὴ κεῦθε νόῳ, ἵνα εἴδομεν ἄμφω.",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.363
24,Iliad,1.365-1.412,Achilles,Thetis,1,365,οἶσθα· τί ἤ τοι ταῦτα ἰδυίῃ πάντʼ ἀγορεύω;,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.365
24,Iliad,1.365-1.412,Achilles,Thetis,1,366,"ᾠχόμεθʼ ἐς Θήβην ἱερὴν πόλιν Ἠετίωνος,",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.366
24,Iliad,1.365-1.412,Achilles,Thetis,1,367,τὴν δὲ διεπράθομέν τε καὶ ἤγομεν ἐνθάδε πάντα·,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.367
24,Iliad,1.365-1.412,Achilles,Thetis,1,368,"καὶ τὰ μὲν εὖ δάσσαντο μετὰ σφίσιν υἷες Ἀχαιῶν,",0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.368
24,Iliad,1.365-1.412,Achilles,Thetis,1,369,ἐκ δʼ ἕλον Ἀτρεΐδῃ Χρυσηΐδα καλλιπάρῃον.,0,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:1.369
